TIME,TIMECORR,CADENCENO,SAP_FLUX,SAP_FLUX_ERR,SAP_BKG,SAP_BKG_ERR,PDCSAP_FLUX,PDCSAP_FLUX_ERR,QUALITY,PSF_CENTR1,PSF_CENTR1_ERR,PSF_CENTR2,PSF_CENTR2_ERR,MOM_CENTR1,MOM_CENTR1_ERR,MOM_CENTR2,MOM_CENTR2_ERR,POS_CORR1,POS_CORR2
1354.197399,0.00029294,91254,1452.047852,5.643177509,791.6411743,2.112621307,1612.938477,7.364086151,0,NA,NA,NA,NA,779.8410686,0.002555974,1764.839799,0.00227145,-0.033237997,-0.034114268
1354.198788,0.00029293,91255,1445.999878,5.64394474,794.5210571,2.116181135,1603.142578,7.365087509,0,NA,NA,NA,NA,779.8381482,0.002570166,1764.836443,0.00227382,-0.030654687,-0.03623613
1354.200177,0.000292919,91256,1454.288208,5.653465271,792.1287231,2.114094973,1615.671509,7.377511501,0,NA,NA,NA,NA,779.839303,0.002551911,1764.83583,0.002271389,-0.031878587,-0.035117134
1354.201565,0.000292908,91257,1453.549805,5.647879601,792.0623779,2.110758781,1612.656494,7.370221615,0,NA,NA,NA,NA,779.8440973,0.002551656,1764.837333,0.002267603,-0.030852573,-0.0364656
1354.202954,0.000292898,91258,1444.294312,5.635653496,790.1044312,2.112760544,1600.733276,7.354267597,0,NA,NA,NA,NA,779.8373813,0.002566496,1764.835748,0.002272036,-0.031944409,-0.039889421
1354.204343,0.000292887,91259,1447.270508,5.637934208,791.5733032,2.112001419,1605.650146,7.357244015,0,NA,NA,NA,NA,779.8433415,0.002563921,1764.837692,0.002271554,-0.0295278,-0.034921441
1354.205732,0.000292876,91260,1443.123169,5.634298325,792.1837769,2.111881018,1599.537231,7.352499008,0,NA,NA,NA,NA,779.8361864,0.002568519,1764.832686,0.002276171,-0.033890203,-0.037105259
1354.207121,0.000292866,91261,1449.82666,5.640189648,793.0350342,2.113091707,1609.918579,7.360187531,0,NA,NA,NA,NA,779.8358009,0.002556078,1764.837073,0.002271707,-0.034611952,-0.036381114
1354.20851,0.000292855,91262,1448.973633,5.643144608,794.4547729,2.11453557,1606.604004,7.364043236,0,NA,NA,NA,NA,779.8386144,0.002555329,1764.837298,0.002271277,-0.027049659,-0.036750365
1354.209899,0.000292844,91263,1450.786865,5.640770435,792.1612549,2.114261866,1611.012939,7.360945225,0,NA,NA,NA,NA,779.8374393,0.002558208,1764.836887,0.002264419,-0.033367455,-0.035503455
1354.211288,0.000292834,91264,1442.871094,5.631900787,791.2420654,2.114506245,1598.555908,7.34937048,0,NA,NA,NA,NA,779.8399235,0.002569645,1764.833061,0.002274842,-0.025113687,-0.036415324
1354.212676,0.000292823,91265,1448.155762,5.634902,789.9605713,2.109101534,1609.645386,7.353286743,0,NA,NA,NA,NA,779.8354282,0.002559763,1764.835409,0.002268729,-0.0390095,-0.034656111
1354.214065,0.000292812,91266,1450.923828,5.641397953,791.3939209,2.112168312,1609.40918,7.361763954,0,NA,NA,NA,NA,779.8433182,0.002555457,1764.837891,0.002271095,-0.027344389,-0.035190746
1354.215454,0.000292802,91267,1440.393799,5.632349968,792.8883667,2.116126537,1596.402466,7.349956512,0,NA,NA,NA,NA,779.8343647,0.00257159,1764.832371,0.002279965,-0.03545358,-0.037181664
1354.216843,0.000292791,91268,1451.764771,5.638867378,790.5187988,2.111163855,1610.421753,7.358461857,0,NA,NA,NA,NA,779.8422342,0.002557552,1764.837301,0.002268286,-0.030219119,-0.037452191
1354.218232,0.00029278,91269,1446.750854,5.64399147,796.3354492,2.116782665,1606.038574,7.365148544,0,NA,NA,NA,NA,779.835192,0.00256848,1764.831775,0.002272987,-0.035623789,-0.037194129
1354.219621,0.00029277,91270,1451.363037,5.647413254,792.4212036,2.117446423,1609.610474,7.369613647,0,NA,NA,NA,NA,779.8441094,0.002559266,1764.838661,0.002267009,-0.025368936,-0.034468077
